t,s,spd,lat,lon,voltage,current,watt,wh,id
15:06:2025,11:53:39,23,50.529367,18.093217,33.61,6.35,213.43,23.73,2
15:06:2025,11:53:40,23,50.529362,18.093309,33.29,6.73,224.05,23.79,3
15:06:2025,11:53:41,24,50.529367,18.093402,33.91,6.08,206.18,23.85,4
15:06:2025,11:53:42,24,50.529384,18.093492,34.99,6.61,231.29,23.92,5
15:06:2025,11:53:43,24,50.529413,18.093577,34.48,6.71,231.37,23.98,6
15:06:2025,11:53:44,25,50.529454,18.093651,34.66,6.53,226.34,24.04,7
15:06:2025,11:53:45,25,50.529503,18.093712,35.09,5.92,207.74,24.10,8
15:06:2025,11:53:46,26,50.529557,18.093768,35.12,5.77,202.65,24.15,9
15:06:2025,11:53:47,26,50.529612,18.093822,35.64,5.20,185.34,24.20,10
15:06:2025,11:53:48,26,50.529668,18.093878,35.44,5.38,190.68,24.25,0
15:06:2025,11:53:49,26,50.529726,18.093933,35.49,5.34,189.53,24.31,1
15:06:2025,11:53:50,27,50.529784,18.093989,35.49,5.23,185.62,24.36,2
15:06:2025,11:53:51,27,50.529839,18.094054,35.62,5.08,180.96,24.41,3
15:06:2025,11:53:52,27,50.529885,18.094134,35.79,4.85,173.59,24.46,4
15:06:2025,11:53:53,27,50.529913,18.094232,36.10,4.60,166.07,24.51,5
15:06:2025,11:53:54,27,50.529919,18.094337,35.72,4.84,172.89,24.56,6
15:06:2025,11:53:55,26,50.529905,18.094439,35.81,4.77,170.82,24.61,7
15:06:2025,11:53:56,26,50.529876,18.094533,35.61,4.90,174.50,24.66,8
15:06:2025,11:53:57,26,50.529842,18.094623,35.15,5.32,187.01,24.71,9
15:06:2025,11:53:58,26,50.529807,18.094710,35.19,5.27,185.46,24.76,10
15:06:2025,11:53:59,26,50.529770,18.094796,35.08,5.38,188.74,24.80,0
15:06:2025,11:54:00,25,50.529733,18.094880,34.95,5.65,197.48,24.85,1
15:06:2025,11:54:01,25,50.529697,18.094964,45.45,0.02,0.92,24.89,2
15:06:2025,11:54:02,24,50.529661,18.095047,46.62,0.01,0.48,24.89,3
15:06:2025,11:54:03,24,50.529626,18.095127,47.07,0.01,0.48,24.89,4
15:06:2025,11:54:04,23,50.529592,18.095205,47.36,0.01,0.48,24.89,5
15:06:2025,11:54:05,23,50.529558,18.095281,47.54,0.01,0.49,24.89,6
15:06:2025,11:54:06,22,50.529525,18.095356,47.70,0.01,0.49,24.89,7
15:06:2025,11:54:07,22,50.529492,18.095428,47.58,0.02,0.96,24.89,8
15:06:2025,11:54:08,21,50.529461,18.095498,47.54,0.02,0.96,24.89,9
15:06:2025,11:54:09,20,50.529429,18.095567,47.52,0.02,0.96,24.89,10
15:06:2025,11:54:10,20,50.529399,18.095634,47.53,0.02,0.96,24.89,0
15:06:2025,11:54:12,19,50.529371,18.095699,47.40,0.03,1.43,24.89,1
15:06:2025,11:54:13,19,50.529343,18.095763,46.89,0.05,2.36,24.89,2
15:06:2025,11:54:13,18,50.529316,18.095826,45.61,0.17,7.76,24.89,3
15:06:2025,11:54:14,18,50.529291,18.095887,40.43,1.13,45.70,24.90,4
15:06:2025,11:54:15,18,50.529266,18.095948,40.78,0.99,40.38,24.91,5
15:06:2025,11:54:16,18,50.529241,18.096007,40.46,1.08,43.71,24.93,6
15:06:2025,11:54:17,17,50.529217,18.096066,40.44,1.20,48.54,24.94,7
15:06:2025,11:54:18,17,50.529194,18.096125,38.66,2.01,77.72,24.96,8
15:06:2025,11:54:19,17,50.529171,18.096183,37.65,2.59,97.52,24.98,9
15:06:2025,11:54:20,17,50.529149,18.096242,37.82,2.52,95.32,25.01,10
15:06:2025,11:54:21,17,50.529126,18.096300,37.38,2.80,104.67,25.03,0
15:06:2025,11:54:22,17,50.529104,18.096359,37.66,2.59,97.55,25.06,1
15:06:2025,11:54:23,17,50.529082,18.096418,37.48,2.73,102.33,25.09,2
15:06:2025,11:54:24,17,50.529060,18.096477,37.79,2.51,94.86,25.12,3
15:06:2025,11:54:25,17,50.529038,18.096538,37.94,2.52,95.62,25.14,4
15:06:2025,11:54:26,17,50.529015,18.096597,37.51,2.76,103.54,25.17,5
15:06:2025,11:54:27,17,50.528993,18.096658,37.56,2.64,99.17,25.20,6
15:06:2025,11:54:28,17,50.528970,18.096718,38.03,2.36,89.76,25.22,7
15:06:2025,11:54:29,17,50.528948,18.096779,37.93,2.41,91.42,25.25,8
15:06:2025,11:54:30,17,50.528924,18.096839,38.03,2.37,90.14,25.28,9
15:06:2025,11:54:31,17,50.528900,18.096899,37.48,2.71,101.58,25.31,10
15:06:2025,11:54:32,18,50.528875,18.096957,37.98,2.35,89.26,25.33,0
15:06:2025,11:54:33,18,50.528849,18.097016,37.46,2.70,101.15,25.35,1
15:06:2025,11:54:34,18,50.528822,18.097073,37.71,2.50,94.28,25.38,2
15:06:2025,11:54:35,18,50.528795,18.097130,36.99,3.08,113.94,25.41,3
15:06:2025,11:54:36,18,50.528766,18.097186,37.22,2.90,107.95,25.45,4
15:06:2025,11:54:37,18,50.528737,18.097241,36.85,3.13,115.35,25.48,5
15:06:2025,11:54:38,18,50.528707,18.097294,37.27,2.82,105.11,25.51,6
15:06:2025,11:54:39,18,50.528675,18.097346,37.09,2.99,110.91,25.54,7
15:06:2025,11:54:40,18,50.528642,18.097394,37.00,3.08,113.97,25.57,8
15:06:2025,11:54:41,18,50.528605,18.097436,36.70,3.22,118.18,25.60,9
15:06:2025,11:54:42,18,50.528565,18.097469,38.41,3.12,119.85,25.63,10
15:06:2025,11:54:43,18,50.528522,18.097493,37.80,3.39,128.15,25.67,0
15:06:2025,11:54:44,18,50.528477,18.097506,37.66,3.26,122.78,25.70,1
15:06:2025,11:54:45,17,50.528432,18.097511,37.54,3.37,126.52,25.73,2
15:06:2025,11:54:46,17,50.528387,18.097510,37.69,3.14,118.36,25.76,3
15:06:2025,11:54:47,17,50.528343,18.097503,37.33,3.38,126.18,25.80,4
15:06:2025,11:54:48,17,50.528300,18.097490,35.72,4.64,165.75,25.84,5
15:06:2025,11:54:49,17,50.528257,18.097471,35.25,5.09,179.43,25.89,6
15:06:2025,11:54:50,17,50.528215,18.097446,34.91,5.38,187.82,25.95,7
15:06:2025,11:54:51,17,50.528174,18.097415,34.94,5.33,186.24,26.00,8
15:06:2025,11:54:52,18,50.528136,18.097377,35.30,4.99,176.16,26.04,9
15:06:2025,11:54:53,17,50.528103,18.097331,46.46,0.01,0.48,26.05,10
15:06:2025,11:54:54,16,50.528077,18.097277,47.09,0.01,0.48,26.05,0
15:06:2025,11:54:55,16,50.528061,18.097218,47.44,0.01,0.49,26.05,1
15:06:2025,11:54:56,15,50.528056,18.097158,47.65,0.01,0.49,26.05,2
15:06:2025,11:54:57,14,50.528061,18.097099,47.78,0.01,0.49,26.05,3
15:06:2025,11:54:58,14,50.528072,18.097044,47.67,0.02,0.97,26.05,4
15:06:2025,11:54:59,14,50.528087,18.096992,47.64,0.02,0.97,26.05,5
15:06:2025,11:55:01,14,50.528118,18.096890,47.19,0.05,2.37,26.05,7
15:06:2025,11:55:02,13,50.528133,18.096841,41.23,0.94,38.77,26.06,8
15:06:2025,11:55:03,14,50.528149,18.096792,38.41,2.23,85.66,26.08,9
15:06:2025,11:55:04,14,50.528165,18.096741,36.58,3.41,124.75,26.11,10
15:06:2025,11:55:05,14,50.528181,18.096690,35.92,3.90,140.10,26.15,0
15:06:2025,11:55:06,15,50.528196,18.096635,34.76,4.96,172.42,26.19,1
15:06:2025,11:55:07,15,50.528211,18.096579,34.75,5.02,174.45,26.24,2
15:06:2025,11:55:08,16,50.528225,18.096520,35.07,4.71,165.19,26.28,3
15:06:2025,11:55:09,16,50.528239,18.096459,35.28,4.49,158.42,26.32,4
15:06:2025,11:55:10,17,50.528252,18.096395,34.94,4.82,168.42,26.37,5
15:06:2025,11:55:11,17,50.528264,18.096329,35.13,4.66,163.71,26.42,6
15:06:2025,11:55:12,18,50.528276,18.096261,35.28,4.60,162.30,26.46,7
15:06:2025,11:55:13,18,50.528286,18.096190,35.09,4.76,167.04,26.51,8
15:06:2025,11:55:14,19,50.528296,18.096117,35.56,0.35,12.45,6.55,9
15:06:2025,11:55:15,19,50.528304,18.096042,34.59,5.17,178.84,26.60,10
15:06:2025,11:55:16,19,50.528311,18.095965,33.82,5.95,201.24,26.66,0
15:06:2025,11:55:17,20,50.528317,18.095886,33.06,6.74,222.83,26.72,1
15:06:2025,11:55:18,21,50.528322,18.095804,33.33,6.50,216.65,26.78,2
15:06:2025,11:55:19,21,50.528328,18.095721,32.74,7.20,235.74,26.84,3
15:06:2025,11:55:20,22,50.528332,18.095635,33.43,6.63,221.65,26.89,4
15:06:2025,11:55:21,22,50.528337,18.095546,33.77,6.24,210.73,26.95,5
15:06:2025,11:55:22,23,50.528341,18.095456,33.72,6.39,215.48,27.01,6
15:06:2025,11:55:23,23,50.528345,18.095364,33.97,6.12,207.91,27.07,7
15:06:2025,11:55:24,24,50.528349,18.095270,34.31,5.68,194.89,27.13,8
15:06:2025,11:55:25,24,50.528352,18.095175,34.32,5.81,199.41,27.18,9
15:06:2025,11:55:26,24,50.528356,18.095079,34.35,5.65,194.09,27.24,10
15:06:2025,11:55:27,25,50.528360,18.094982,34.21,5.86,200.48,27.29,0
15:06:2025,11:55:28,25,50.528364,18.094883,34.79,5.25,182.66,27.35,1
15:06:2025,11:55:29,25,50.528368,18.094783,34.67,5.34,185.15,27.40,2
15:06:2025,11:55:30,25,50.528372,18.094682,34.68,5.48,190.06,27.45,3
15:06:2025,11:55:31,26,50.528375,18.094580,35.30,4.84,170.86,27.50,4
15:06:2025,11:55:32,26,50.528380,18.094477,35.34,4.81,169.99,27.55,5
15:06:2025,11:55:33,26,50.528386,18.094373,35.38,4.75,168.06,27.59,6
15:06:2025,11:55:34,26,50.528395,18.094269,35.58,4.54,161.54,27.64,7
15:06:2025,11:55:35,27,50.528405,18.094164,35.68,4.39,156.64,27.68,8
15:06:2025,11:55:36,27,50.528419,18.094058,35.61,4.49,159.90,27.74,9
15:06:2025,11:55:37,27,50.528437,18.093953,35.84,4.30,154.12,27.78,10
15:06:2025,11:55:38,28,50.528462,18.093851,35.18,4.97,174.85,27.83,0
15:06:2025,11:55:39,28,50.528497,18.093755,35.16,4.89,171.94,27.87,1
15:06:2025,11:55:40,28,50.528540,18.093667,35.47,4.51,159.98,27.91,2
15:06:2025,11:55:41,29,50.528584,18.093578,36.17,3.95,142.88,27.96,3
15:06:2025,11:55:42,29,50.528626,18.093485,37.16,4.58,170.20,28.00,4
15:06:2025,11:55:43,29,50.528661,18.093384,37.24,4.04,150.46,28.05,5
15:06:2025,11:55:44,29,50.528686,18.093276,36.86,4.33,159.61,28.09,6
15:06:2025,11:55:45,29,50.528700,18.093163,36.74,4.19,153.95,28.13,7
15:06:2025,11:55:46,29,50.528706,18.093047,37.06,3.95,146.40,28.17,8
15:06:2025,11:55:47,29,50.528707,18.092930,37.08,3.79,140.54,28.21,9
15:06:2025,11:55:48,30,50.528705,18.092811,36.97,3.95,146.04,28.25,10
15:06:2025,11:55:49,30,50.528700,18.092693,37.22,3.63,135.12,28.29,0
15:06:2025,11:55:50,30,50.528692,18.092575,36.69,3.99,146.40,28.33,1
15:06:2025,11:55:51,30,50.528680,18.092456,37.21,3.58,133.22,28.37,2
15:06:2025,11:55:52,30,50.528668,18.092337,37.29,3.47,129.41,28.41,3
15:06:2025,11:55:53,30,50.528656,18.092217,36.77,3.82,140.47,28.44,4
15:06:2025,11:55:54,31,50.528645,18.092097,37.23,3.52,131.06,28.49,5
15:06:2025,11:55:55,31,50.528636,18.091976,37.35,3.39,126.63,28.52,6
15:06:2025,11:55:57,31,50.528627,18.091854,37.24,3.36,125.14,28.56,7
15:06:2025,11:55:59,31,50.528611,18.091609,36.78,3.72,136.83,28.63,9
15:06:2025,11:56:00,31,50.528606,18.091486,37.09,3.58,132.79,28.66,10
15:06:2025,11:56:01,31,50.528606,18.091363,37.36,3.24,121.06,28.70,0
15:06:2025,11:56:02,31,50.528611,18.091240,37.37,3.21,119.97,28.74,1
15:06:2025,11:56:03,31,50.528623,18.091117,37.04,3.40,125.95,28.77,2
15:06:2025,11:56:04,32,50.528672,18.090879,37.02,3.44,127.36,28.84,4
15:06:2025,11:56:05,32,50.528711,18.090768,37.02,3.50,129.58,28.87,5
15:06:2025,11:56:07,32,50.528760,18.090666,37.00,0.09,3.33,0.91,6
15:06:2025,11:56:07,33,50.528818,18.090575,37.43,3.02,113.05,28.94,7
15:06:2025,11:56:09,33,50.528884,18.090495,37.58,2.90,108.99,28.97,8
15:06:2025,11:56:11,32,50.529038,18.090414,46.88,0.01,0.48,28.98,10
15:06:2025,11:56:13,32,50.529196,18.090463,47.54,0.01,0.49,28.98,1
15:06:2025,11:56:14,31,50.529346,18.090554,47.87,0.01,0.49,28.98,3
15:06:2025,11:56:16,31,50.529421,18.090597,47.97,0.01,0.49,28.98,4
15:06:2025,11:56:16,31,50.529496,18.090641,47.88,0.02,0.97,28.98,5
15:06:2025,11:56:18,31,50.529570,18.090683,47.76,0.02,0.97,28.98,6
15:06:2025,11:56:20,31,50.529718,18.090766,47.71,0.02,0.97,28.98,8
15:06:2025,11:56:22,30,50.529864,18.090851,47.71,0.02,0.97,28.98,10
15:06:2025,11:56:24,30,50.530006,18.090942,47.71,0.02,0.97,28.98,1
15:06:2025,11:56:26,30,50.530142,18.091048,47.71,0.02,0.97,28.98,3
15:06:2025,11:56:27,29,50.530206,18.091112,47.72,0.02,0.97,28.98,4
15:06:2025,11:56:28,29,50.530264,18.091186,47.72,0.02,0.97,28.98,5
15:06:2025,11:56:30,28,50.530342,18.091376,47.44,0.03,1.44,28.98,7
15:06:2025,11:56:32,27,50.530348,18.091592,46.71,0.06,2.82,28.99,9
15:06:2025,11:56:34,25,50.530290,18.091776,46.12,0.08,3.70,28.99,0
15:06:2025,11:56:35,25,50.530249,18.091853,46.01,0.08,3.69,28.99,1
15:06:2025,11:56:37,23,50.530164,18.091992,41.23,0.80,33.00,29.00,3
15:06:2025,11:56:37,23,50.530120,18.092053,38.79,1.71,66.34,29.01,4
15:06:2025,11:56:38,22,50.530076,18.092111,37.97,2.09,79.37,29.03,5
15:06:2025,11:56:39,22,50.530032,18.092167,34.84,4.20,146.34,29.07,6
15:06:2025,11:56:40,22,50.529989,18.092223,33.98,4.98,169.23,29.11,7
15:06:2025,11:56:41,22,50.529945,18.092279,33.81,5.26,177.85,29.16,8
15:06:2025,11:56:42,22,50.529902,18.092335,33.84,5.28,178.69,29.21,9
15:06:2025,11:56:43,22,50.529859,18.092392,33.02,7.58,250.30,29.26,10
15:06:2025,11:56:44,22,50.529816,18.092450,32.12,8.18,262.75,29.32,0
15:06:2025,11:56:45,22,50.529773,18.092509,31.90,8.39,267.65,29.39,1
15:06:2025,11:56:46,23,50.529730,18.092570,31.38,8.96,281.17,29.48,2
15:06:2025,11:56:47,23,50.529687,18.092632,31.36,9.03,283.19,29.56,3
15:06:2025,11:56:48,23,50.529644,18.092695,31.24,9.14,285.54,29.64,4
15:06:2025,11:56:49,23,50.529600,18.092760,31.84,8.63,274.79,29.72,5
15:06:2025,11:56:50,24,50.529557,18.092826,31.39,9.09,285.34,29.79,6
15:06:2025,11:56:51,24,50.529515,18.092895,31.70,8.78,278.34,29.88,7
15:06:2025,11:56:52,24,50.529476,18.092968,31.80,8.94,284.30,29.96,8
15:06:2025,11:56:53,24,50.529440,18.093046,32.11,8.42,270.38,30.03,9
15:06:2025,11:56:54,24,50.529410,18.093131,32.10,8.65,277.67,30.11,10
15:06:2025,11:56:55,25,50.529390,18.093223,32.48,8.13,264.07,30.18,0
15:06:2025,11:56:56,25,50.529380,18.093321,33.26,7.32,243.47,30.24,1
15:06:2025,11:56:57,25,50.529384,18.093421,33.00,7.54,248.83,30.31,2
15:06:2025,11:56:58,25,50.529402,18.093517,33.88,6.74,228.36,30.38,3
15:06:2025,11:56:59,25,50.529437,18.093601,34.19,6.29,215.07,30.44,4
15:06:2025,11:57:00,26,50.529485,18.093670,34.12,6.33,215.99,30.50,5
15:06:2025,11:57:01,26,50.529539,18.093729,3.30,6.17,20.36,0.56,6
15:06:2025,11:57:02,26,50.529595,18.093786,34.24,6.12,209.56,30.62,7
15:06:2025,11:57:03,27,50.529652,18.093843,34.20,6.33,216.50,30.69,8
15:06:2025,11:57:04,27,50.529711,18.093900,34.48,5.88,202.75,30.74,9
15:06:2025,11:57:05,28,50.529770,18.093958,34.70,5.63,195.37,30.80,10
15:06:2025,11:57:06,28,50.529827,18.094023,35.01,5.36,187.66,30.85,0
15:06:2025,11:57:07,28,50.529877,18.094102,34.62,5.75,199.08,30.90,1
15:06:2025,11:57:08,28,50.529911,18.094199,34.90,5.32,185.68,30.95,2
15:06:2025,11:57:09,28,50.529925,18.094307,34.81,5.47,190.42,31.01,3
15:06:2025,11:57:10,27,50.529919,18.094416,34.82,5.53,192.57,31.06,4
15:06:2025,11:57:11,27,50.529896,18.094518,34.65,5.67,196.48,31.12,5
15:06:2025,11:57:12,27,50.529867,18.094616,34.46,5.90,203.32,31.17,6
15:06:2025,11:57:13,27,50.529833,18.094710,33.98,6.31,214.42,31.23,7
15:06:2025,11:57:14,27,50.529796,18.094800,34.13,6.26,213.66,31.00,8
15:06:2025,11:57:15,27,50.529757,18.094889,34.10,6.11,208.36,31.35,9
15:06:2025,11:57:16,27,50.529717,18.094976,34.09,6.15,209.66,31.41,10
15:06:2025,11:57:17,26,50.529677,18.095063,45.97,0.01,0.47,31.42,0
15:06:2025,11:57:18,26,50.529638,18.095148,46.83,0.01,0.48,31.42,1
15:06:2025,11:57:19,25,50.529601,18.095232,47.16,0.01,0.49,31.42,2
15:06:2025,11:57:20,25,50.529563,18.095313,47.43,0.01,0.49,31.42,3
15:06:2025,11:57:21,24,50.529527,18.095392,47.64,0.01,0.49,31.42,4
15:06:2025,11:57:22,23,50.529492,18.095470,47.78,0.01,0.49,31.42,5
15:06:2025,11:57:23,23,50.529457,18.095545,47.88,0.01,0.49,31.42,6
15:06:2025,11:57:24,22,50.529423,18.095619,47.96,0.01,0.49,31.42,7
15:06:2025,11:57:25,22,50.529390,18.095691,47.94,0.02,0.97,31.42,8
15:06:2025,11:57:26,21,50.529359,18.095761,47.76,0.02,0.97,31.42,9
15:06:2025,11:57:27,21,50.529328,18.095829,47.57,0.03,1.44,31.42,10
15:06:2025,11:57:28,20,50.529298,18.095897,46.62,0.14,6.54,31.42,0
15:06:2025,11:57:29,20,50.529269,18.095963,38.67,2.12,81.99,31.43,1
15:06:2025,11:57:30,20,50.529241,18.096029,36.01,3.99,143.69,31.46,2
15:06:2025,11:57:31,20,50.529213,18.096096,34.32,5.49,188.43,31.50,3
15:06:2025,11:57:32,20,50.529185,18.096165,32.11,7.61,244.37,31.57,4
15:06:2025,11:57:33,21,50.529158,18.096235,31.91,8.03,256.25,31.64,5
15:06:2025,11:57:34,21,50.529130,18.096307,31.58,8.40,265.28,31.71,6
15:06:2025,11:57:35,22,50.529101,18.096381,30.63,9.48,290.38,31.79,7
15:06:2025,11:57:36,22,50.529071,18.096456,30.90,10.97,338.99,31.87,8
15:06:2025,11:57:37,23,50.529041,18.096533,31.32,10.14,317.60,31.96,9
15:06:2025,11:57:38,24,50.529010,18.096612,31.12,10.38,323.05,32.06,10
15:06:2025,11:57:39,24,50.528978,18.096693,30.84,10.66,328.77,32.15,0
15:06:2025,11:57:40,25,50.528946,18.096776,31.51,9.96,313.85,32.24,1
15:06:2025,11:57:41,25,50.528912,18.096861,31.79,9.53,302.97,32.32,2
15:06:2025,11:57:42,26,50.528878,18.096947,32.16,9.08,292.02,32.39,3
15:06:2025,11:57:43,26,50.528843,18.097035,32.12,9.16,294.23,32.47,4
15:06:2025,11:57:44,26,50.528807,18.097124,33.14,7.87,260.82,32.55,5
15:06:2025,11:57:45,27,50.528768,18.097212,33.14,7.87,260.82,32.63,6
15:06:2025,11:57:46,27,50.528726,18.097296,33.23,7.78,258.54,32.70,7
15:06:2025,11:57:47,27,50.528677,18.097374,33.36,7.57,252.55,32.77,8
15:06:2025,11:57:48,27,50.528620,18.097439,3.85,7.13,27.45,2.83,9
15:06:2025,11:57:49,28,50.528557,18.097486,33.91,6.91,234.33,32.90,10
15:06:2025,11:57:50,28,50.528489,18.097517,33.88,7.05,238.86,32.98,0
15:06:2025,11:57:51,28,50.528420,18.097533,37.56,2.55,95.79,33.04,1
15:06:2025,11:57:52,26,50.528351,18.097534,46.17,0.01,0.48,33.04,2
15:06:2025,11:57:53,26,50.528284,18.097519,46.83,0.01,0.48,33.04,3
15:06:2025,11:57:54,25,50.528222,18.097489,47.15,0.01,0.49,33.04,4
15:06:2025,11:57:55,24,50.528169,18.097442,47.39,0.01,0.49,33.04,5
15:06:2025,11:57:56,23,50.528124,18.097380,47.56,0.01,0.49,33.04,6
15:06:2025,11:57:57,22,50.528090,18.097306,47.73,0.01,0.49,33.04,7
15:06:2025,11:57:58,21,50.528070,18.097225,47.83,0.01,0.49,33.04,8
15:06:2025,11:57:59,21,50.528065,18.097142,47.92,0.01,0.50,33.04,9
15:06:2025,11:58:00,20,50.528076,18.097063,47.87,0.02,0.97,33.04,10
15:06:2025,11:58:01,20,50.528096,18.096989,47.72,0.02,0.97,33.04,0
15:06:2025,11:58:02,20,50.528118,18.096917,47.65,0.02,0.97,33.05,1
15:06:2025,11:58:04,19,50.528140,18.096847,47.59,0.03,1.44,33.05,2
15:06:2025,11:58:04,19,50.528162,18.096777,47.43,0.03,1.44,33.05,3
15:06:2025,11:58:05,19,50.528182,18.096708,44.25,0.44,19.48,33.05,4
15:06:2025,11:58:07,19,50.528202,18.096639,39.04,1.88,73.41,33.06,5
15:06:2025,11:58:07,19,50.528221,18.096569,35.11,4.83,169.59,33.09,6
15:06:2025,11:58:08,20,50.528239,18.096497,34.22,5.71,195.41,33.14,7
15:06:2025,11:58:09,20,50.528257,18.096423,32.77,7.13,233.66,33.21,8
15:06:2025,11:58:10,21,50.528274,18.096346,31.56,8.54,269.53,33.28,9
15:06:2025,11:58:11,21,50.528290,18.096266,31.09,9.18,285.42,33.35,10
15:06:2025,11:58:12,22,50.528304,18.096182,30.81,9.58,295.17,33.43,0
15:06:2025,11:58:13,23,50.528316,18.096095,31.21,9.16,285.89,33.51,1
15:06:2025,11:58:14,23,50.528327,18.096004,31.88,8.49,270.67,33.60,2
15:06:2025,11:58:15,24,50.528337,18.095911,32.09,8.45,271.17,33.67,3
15:06:2025,11:58:16,25,50.528345,18.095815,32.56,7.81,254.30,33.74,4
15:06:2025,11:58:17,25,50.528354,18.095717,32.52,7.88,256.27,33.81,5
15:06:2025,11:58:18,25,50.528364,18.095617,33.07,7.38,244.07,33.88,6
15:06:2025,11:58:19,26,50.528374,18.095516,33.31,7.14,237.84,33.94,7
15:06:2025,11:58:20,26,50.528383,18.095413,33.36,7.04,234.87,34.00,8
15:06:2025,11:58:21,27,50.528389,18.095308,33.71,6.64,223.85,34.07,9
15:06:2025,11:58:22,27,50.528394,18.095201,33.80,6.49,219.37,34.14,10
15:06:2025,11:58:23,27,50.528398,18.095094,33.82,6.61,223.56,34.20,0
15:06:2025,11:58:24,27,50.528402,18.094984,33.87,6.39,216.44,34.26,1
15:06:2025,11:58:25,28,50.528404,18.094874,33.58,6.70,225.00,34.32,2
15:06:2025,11:58:26,28,50.528406,18.094763,33.73,6.61,222.97,34.39,3
15:06:2025,11:58:27,28,50.528408,18.094650,34.26,5.96,204.20,34.45,4
15:06:2025,11:58:28,29,50.528408,18.094536,33.92,6.42,217.78,34.51,5
15:06:2025,11:58:29,29,50.528410,18.094421,34.32,5.85,200.78,34.56,6
15:06:2025,11:58:30,29,50.528412,18.094305,34.63,5.66,196.02,34.62,7
15:06:2025,11:58:31,30,50.528416,18.094187,34.73,5.45,189.29,34.66,8
15:06:2025,11:58:32,30,50.528424,18.094070,34.18,6.10,208.51,34.72,9
15:06:2025,11:58:33,30,50.528440,18.093953,34.95,5.23,182.80,34.77,10
15:06:2025,11:58:34,30,50.528469,18.093842,34.68,5.42,187.98,34.83,0
15:06:2025,11:58:35,30,50.528512,18.093742,34.44,5.78,199.07,34.88,1
15:06:2025,11:58:36,31,50.528559,18.093644,36.30,5.41,196.40,34.93,2
15:06:2025,11:58:37,31,50.528603,18.093542,36.25,5.04,182.71,34.99,3
15:06:2025,11:58:38,32,50.528642,18.093433,35.99,5.12,184.28,35.04,4
15:06:2025,11:58:39,32,50.528671,18.093316,36.16,4.82,174.30,35.10,5
15:06:2025,11:58:40,32,50.528690,18.093193,36.00,4.88,175.69,35.15,6
15:06:2025,11:58:41,32,50.528701,18.093068,37.58,3.41,128.16,35.19,7
15:06:2025,11:58:42,32,50.528708,18.092941,37.22,3.67,136.61,35.22,8
15:06:2025,11:58:43,32,50.528710,18.092814,37.59,3.31,124.44,35.25,9
15:06:2025,11:58:44,32,50.528709,18.092687,37.37,3.43,128.19,35.29,10
15:06:2025,11:58:45,32,50.528705,18.092560,37.76,3.17,119.71,35.32,0
15:06:2025,11:58:46,32,50.528697,18.092434,38.04,2.84,108.05,35.36,1
15:06:2025,11:58:47,32,50.528688,18.092308,38.79,2.35,91.17,35.38,2
15:06:2025,11:58:48,32,50.528682,18.092181,39.37,1.89,74.42,35.41,3
15:06:2025,11:58:49,32,50.528674,18.092055,38.77,2.27,88.02,35.43,4
15:06:2025,11:58:50,32,50.528665,18.091929,40.36,1.53,61.76,35.45,5
15:06:2025,11:58:51,32,50.528657,18.091804,40.37,1.39,56.13,35.47,6
15:06:2025,11:58:52,31,50.528650,18.091679,40.11,1.65,66.20,35.48,7
15:06:2025,11:58:53,31,50.528644,18.091554,40.33,1.54,62.12,35.50,8
15:06:2025,11:58:54,31,50.528640,18.091430,40.11,1.65,66.20,35.51,9
15:06:2025,11:58:55,31,50.528638,18.091307,40.42,1.32,53.37,35.53,10
15:06:2025,11:58:56,31,50.528641,18.091184,39.97,1.48,59.17,35.55,0
15:06:2025,11:58:57,31,50.528651,18.091062,40.01,1.44,57.63,35.56,1
15:06:2025,11:58:58,31,50.528669,18.090942,39.75,1.78,70.77,35.58,2
15:06:2025,11:58:59,31,50.528698,18.090827,40.37,1.39,56.13,35.60,3
15:06:2025,11:59:00,31,50.528738,18.090719,42.49,0.16,6.81,35.61,4
15:06:2025,11:59:01,31,50.528787,18.090622,46.77,0.01,0.48,35.61,5
15:06:2025,11:59:02,31,50.528844,18.090536,47.35,0.01,0.49,35.61,6
15:06:2025,11:59:03,31,50.528910,18.090466,47.71,0.01,0.49,35.61,7
15:06:2025,11:59:04,31,50.528982,18.090420,47.90,0.01,0.50,35.62,8
15:06:2025,11:59:05,31,50.529059,18.090402,48.03,0.01,0.50,35.62,9
15:06:2025,11:59:06,31,50.529137,18.090413,48.14,0.01,0.50,35.62,10
15:06:2025,11:59:07,30,50.529212,18.090444,48.21,0.01,0.50,35.62,0
15:06:2025,11:59:08,30,50.529284,18.090484,48.28,0.01,0.50,35.62,1
15:06:2025,11:59:09,30,50.529356,18.090529,48.35,0.01,0.50,35.62,2
15:06:2025,11:59:10,30,50.529427,18.090574,48.39,0.01,0.50,35.62,3
15:06:2025,11:59:11,30,50.529498,18.090618,48.43,0.01,0.50,35.62,4
15:06:2025,11:59:12,30,50.529569,18.090662,48.46,0.01,0.50,35.62,5
15:06:2025,11:59:13,30,50.529641,18.090705,48.36,0.02,0.98,35.62,6
15:06:2025,11:59:14,30,50.529712,18.090747,48.12,0.02,0.98,35.62,7
15:06:2025,11:59:15,30,50.529782,18.090790,48.01,0.02,0.98,35.62,8
15:06:2025,11:59:16,30,50.529852,18.090834,47.95,0.02,0.98,35.62,9
