t,s,spd,lat,lon,voltage,current,watt,wh,id
13:06:2025,17:20:10,29,50.528654,18.092842,37.50,2.80,105.02,64.86,10
13:06:2025,17:20:11,30,50.528651,18.092723,37.47,2.86,107.19,64.89,0
13:06:2025,17:20:12,29,50.528649,18.092608,37.51,2.78,104.30,64.92,1
13:06:2025,17:20:13,29,50.528644,18.092492,37.44,2.84,106.35,64.94,2
13:06:2025,17:20:14,29,50.528636,18.092373,37.42,2.86,107.05,64.98,3
13:06:2025,17:20:15,29,50.528628,18.092256,37.40,2.86,106.99,65.01,4
13:06:2025,17:20:16,29,50.528623,18.092138,37.54,2.66,99.88,65.04,5
13:06:2025,17:20:17,29,50.528618,18.092021,38.10,2.26,86.13,65.06,6
13:06:2025,17:20:18,29,50.528614,18.091904,38.20,2.22,84.83,65.08,7
13:06:2025,17:20:19,29,50.528609,18.091786,38.15,2.28,87.01,65.10,8
13:06:2025,17:20:20,29,50.528602,18.091670,38.15,2.28,87.01,65.10,9
13:06:2025,17:20:21,29,50.528595,18.091554,38.10,2.33,88.80,65.15,10
13:06:2025,17:20:22,29,50.528593,18.091437,38.11,2.29,87.30,65.18,0
13:06:2025,17:20:23,29,50.528593,18.091321,38.84,1.73,67.22,65.20,1
13:06:2025,17:20:24,29,50.528594,18.091204,39.58,1.22,48.31,65.21,2
13:06:2025,17:20:25,29,50.528605,18.091089,39.71,1.26,50.06,65.23,3
13:06:2025,17:20:26,29,50.528621,18.090975,9.84,1.26,12.40,5.24,4
13:06:2025,17:20:27,29,50.528647,18.090868,39.89,1.28,51.09,65.26,5
13:06:2025,17:20:28,29,50.528680,18.090765,40.70,0.75,30.55,65.27,6
13:06:2025,17:20:29,29,50.528718,18.090667,40.88,0.78,31.91,65.28,7
13:06:2025,17:20:30,29,50.528766,18.090579,40.99,0.80,32.82,65.28,8
13:06:2025,17:20:31,29,50.528824,18.090506,41.05,0.80,32.87,65.29,9
13:06:2025,17:20:32,29,50.528888,18.090451,41.06,0.84,34.52,65.30,10
13:06:2025,17:20:33,28,50.528958,18.090419,41.07,0.85,34.94,65.31,0
13:06:2025,17:20:34,28,50.529028,18.090410,4107.00,0.86,3532.02,5.32,1
13:06:2025,17:20:35,28,50.529099,18.090422,40.90,0.98,40.11,65.33,2
13:06:2025,17:20:36,28,50.529167,18.090448,40.85,0.99,40.47,65.34,3
13:06:2025,17:20:37,28,50.529236,18.090480,40.81,0.99,40.43,65.35,4
13:06:2025,17:20:38,28,50.529303,18.090515,40.78,1.00,40.81,65.37,5
13:06:2025,17:20:39,28,50.529370,18.090553,40.72,1.01,41.15,65.38,6
13:06:2025,17:20:40,28,50.529436,18.090592,40.69,1.02,41.53,65.39,7
13:06:2025,17:20:41,27,50.529502,18.090634,40.67,1.01,41.10,65.40,8
13:06:2025,17:20:42,27,50.529567,18.090677,40.64,1.02,41.48,65.41,9
13:06:2025,17:20:43,27,50.529632,18.090720,40.60,1.05,42.66,65.42,10
13:06:2025,17:20:44,27,50.529697,18.090765,40.57,1.05,42.62,65.43,0
13:06:2025,17:20:45,27,50.529759,18.090809,40.54,1.05,42.59,65.45,1
13:06:2025,17:20:46,27,50.529821,18.090853,40.50,1.06,42.96,65.46,2
13:06:2025,17:20:47,27,50.529885,18.090896,40.48,1.06,42.94,65.47,3
13:06:2025,17:20:48,27,50.529948,18.090940,40.46,1.07,43.32,65.48,4
13:06:2025,17:20:49,27,50.530010,18.090983,40.42,1.09,44.08,65.49,5
13:06:2025,17:20:50,27,50.530072,18.091027,40.38,1.09,44.04,65.51,6
13:06:2025,17:20:51,27,50.530134,18.091072,40.34,1.11,44.80,65.52,7
13:06:2025,17:20:52,26,50.530192,18.091125,40.29,1.12,45.15,65.53,8
13:06:2025,17:20:53,26,50.530245,18.091191,40.21,1.16,46.67,65.55,9
13:06:2025,17:20:54,26,50.530289,18.091269,40.11,1.21,48.56,65.56,10
13:06:2025,17:20:55,25,50.530320,18.091360,40.02,1.24,49.65,65.57,0
13:06:2025,17:20:56,25,50.530336,18.091456,39.86,1.31,52.24,65.58,1
13:06:2025,17:20:57,24,50.530335,18.091554,39.71,1.39,55.22,65.60,2
13:06:2025,17:20:58,24,50.530320,18.091648,39.47,1.50,59.23,65.62,3
13:06:2025,17:20:59,23,50.530291,18.091730,39.33,1.53,60.20,65.63,4
13:06:2025,17:21:00,23,50.530253,18.091801,39.11,1.66,64.95,65.65,5
13:06:2025,17:21:01,23,50.530214,18.091867,38.91,1.75,68.12,65.67,6
13:06:2025,17:21:02,22,50.530172,18.091929,38.65,1.90,73.46,65.69,7
13:06:2025,17:21:03,22,50.530129,18.091988,38.42,2.00,76.86,65.70,8
13:06:2025,17:21:04,21,50.530087,18.092043,38.20,2.10,80.24,65.73,9
13:06:2025,17:21:05,21,50.530045,18.092096,37.97,2.22,84.32,65.76,10
13:06:2025,17:21:06,21,50.530003,18.092147,34.82,1.39,48.42,65.78,0
13:06:2025,17:21:07,21,50.529960,18.092196,37.92,2.81,106.58,65.81,1
13:06:2025,17:21:08,20,50.529917,18.092243,37.65,2.94,110.72,65.83,2
13:06:2025,17:21:09,20,50.529875,18.092292,3.14,3.31,10.39,5.87,3
13:06:2025,17:21:10,20,50.529834,18.092342,35.92,4.20,150.89,65.91,4
13:06:2025,17:21:11,20,50.529794,18.092393,35.46,4.52,160.30,65.96,5
13:06:2025,17:21:12,21,50.529754,18.092445,33.10,7.03,232.71,66.01,6
13:06:2025,17:21:13,21,50.529715,18.092501,32.71,7.16,234.23,66.08,7
13:06:2025,17:21:14,21,50.529677,18.092558,33.04,6.59,217.76,66.14,8
13:06:2025,17:21:15,22,50.529638,18.092619,33.34,6.15,205.06,66.20,9
13:06:2025,17:21:16,22,50.529601,18.092682,33.67,5.79,194.97,66.26,10
13:06:2025,17:21:17,22,50.529563,18.092747,32.70,7.04,230.23,66.32,0
13:06:2025,17:21:18,23,50.529526,18.092815,33.07,6.47,213.98,66.38,1
13:06:2025,17:21:19,23,50.529490,18.092885,32.39,7.42,240.36,66.44,2
13:06:2025,17:21:20,23,50.529456,18.092957,32.61,7.06,230.25,66.49,3
13:06:2025,17:21:21,23,50.529422,18.093033,32.27,7.52,242.69,66.56,4
13:06:2025,17:21:22,24,50.529394,18.093115,32.55,7.15,232.75,66.63,5
13:06:2025,17:21:23,24,50.529376,18.093203,32.92,6.60,217.27,6.70,6
13:06:2025,17:21:24,24,50.529369,18.093297,33.19,6.43,213.43,66.76,7
13:06:2025,17:21:25,25,50.529374,18.093393,33.47,6.12,204.86,66.81,8
13:06:2025,17:21:26,25,50.529393,18.093487,33.71,5.89,198.57,66.87,9
13:06:2025,17:21:27,25,50.529424,18.093573,33.92,5.70,193.37,66.92,10
13:06:2025,17:21:28,25,50.529466,18.093648,34.19,5.40,184.63,6.98,0
13:06:2025,17:21:29,26,50.529517,18.093710,34.43,5.13,176.65,67.03,1
13:06:2025,17:21:30,26,50.529573,18.093764,36.03,3.37,121.45,67.07,2
13:06:2025,17:21:31,26,50.529630,18.093813,36.17,3.43,124.09,67.11,3
13:06:2025,17:21:32,26,50.529687,18.093864,38.57,1.22,47.08,67.13,4
13:06:2025,17:21:33,25,50.529743,18.093914,38.87,1.28,49.78,67.14,5
13:06:2025,17:21:34,25,50.529799,18.093970,39.05,1.37,53.52,67.15,6
13:06:2025,17:21:35,25,50.529848,18.094035,39.13,1.46,57.16,67.17,7
13:06:2025,17:21:36,25,50.529890,18.094110,39.94,0.85,33.98,67.19,8
13:06:2025,17:21:37,24,50.529922,18.094195,40.63,0.63,25.62,67.19,9
13:06:2025,17:21:38,23,50.529941,18.094286,41.82,0.09,3.79,67.20,10
13:06:2025,17:21:39,22,50.529949,18.094378,42.28,0.10,4.26,67.20,0
13:06:2025,17:21:40,22,50.529947,18.094468,42.65,0.10,4.29,67.20,1
13:06:2025,17:21:41,21,50.529937,18.094553,42.92,0.13,5.61,67.20,2
13:06:2025,17:21:42,20,50.529924,18.094633,43.12,0.14,6.07,67.20,3
13:06:2025,17:21:43,20,50.529906,18.094709,43.29,0.14,6.09,67.20,4
13:06:2025,17:21:44,19,50.529887,18.094781,43.43,0.15,6.54,67.21,5
13:06:2025,17:21:45,19,50.529866,18.094851,43.55,0.16,7.00,67.21,6
13:06:2025,17:21:46,18,50.529846,18.094919,43.64,0.16,7.01,67.21,7
13:06:2025,17:21:47,18,50.529826,18.094985,43.72,0.17,7.46,67.21,8
13:06:2025,17:21:48,17,50.529806,18.095050,4.81,0.17,0.82,7.21,9
13:06:2025,17:21:49,17,50.529788,18.095114,43.71,0.25,10.96,67.22,10
13:06:2025,17:21:50,16,50.529771,18.095176,43.51,0.34,14.82,67.22,0
13:06:2025,17:21:51,16,50.529755,18.095236,43.35,0.38,16.50,67.22,1
13:06:2025,17:21:52,15,50.529737,18.095295,43.35,0.34,14.77,67.23,2
13:06:2025,17:21:53,15,50.529719,18.095351,43.37,0.33,14.34,67.23,3
13:06:2025,17:21:54,14,50.529701,18.095404,43.55,0.24,10.48,67.24,4
13:06:2025,17:21:55,14,50.529683,18.095454,43.61,0.24,10.50,67.24,5
13:06:2025,17:21:56,14,50.529664,18.095502,43.65,0.24,10.51,67.24,6
13:06:2025,17:21:57,13,50.529644,18.095548,43.68,0.25,10.95,67.24,7
13:06:2025,17:21:58,13,50.529625,18.095592,43.70,0.25,10.95,67.25,8
13:06:2025,17:21:59,13,50.529606,18.095634,43.72,0.26,11.40,67.25,9
13:06:2025,17:22:00,12,50.529587,18.095675,43.72,0.26,11.40,67.25,10
13:06:2025,17:22:01,12,50.529570,18.095714,43.73,0.27,11.84,67.26,0
13:06:2025,17:22:02,11,50.529552,18.095753,44.18,0.01,0.47,67.26,1
13:06:2025,17:22:03,11,50.529534,18.095791,44.48,0.01,0.47,67.26,2
13:06:2025,17:22:04,10,50.529520,18.095827,44.68,0.01,0.48,67.26,3
13:06:2025,17:22:05,10,50.529505,18.095859,44.86,0.01,0.48,67.26,4
13:06:2025,17:22:06,8,50.529493,18.095886,45.05,0.01,0.48,67.26,5
13:06:2025,17:22:07,5,50.529485,18.095907,45.18,0.01,0.48,67.26,6
13:06:2025,17:22:08,5,50.529479,18.095922,45.30,0.01,0.48,67.26,7
13:06:2025,17:22:09,5,50.529476,18.095933,45.42,0.01,0.48,67.26,8
13:06:2025,17:22:10,5,50.529474,18.095941,45.51,0.01,0.49,67.26,9
13:06:2025,17:22:11,5,50.529474,18.095943,45.60,0.01,0.49,67.26,10
13:06:2025,17:22:12,5,50.529475,18.095942,45.71,0.01,0.49,67.26,0
13:06:2025,17:22:13,5,50.529476,18.095941,45.79,0.01,0.49,67.26,1
13:06:2025,17:22:14,5,50.529479,18.095940,45.87,0.01,0.49,67.26,2
13:06:2025,17:22:15,0,50.529481,18.095938,45.94,0.01,0.49,67.26,3
13:06:2025,17:22:16,0,50.529483,18.095935,46.01,0.01,0.49,67.26,4
13:06:2025,17:22:17,0,50.529483,18.095935,6.08,0.01,0.06,7.26,5
13:06:2025,17:22:18,0,50.529483,18.095937,46.15,0.01,0.49,67.26,6
13:06:2025,17:22:19,0,50.529483,18.095938,46.20,0.01,0.49,67.26,7
13:06:2025,17:22:20,0,50.529484,18.095938,46.26,0.01,0.49,67.26,8
