t,s,spd,lat,lon,voltage,current,watt,wh,id
14:06:2025,12:40:34,27,50.529686,18.090726,45.01,0.02,0.91,11.06,8
14:06:2025,12:40:35,27,50.529748,18.090769,45.13,0.01,0.46,11.06,9
14:06:2025,12:40:36,27,50.529812,18.090811,45.24,0.01,0.46,11.06,10
14:06:2025,12:40:37,27,50.529875,18.090853,45.33,0.01,0.46,11.06,0
14:06:2025,12:40:38,27,50.529936,18.090896,45.40,0.01,0.46,11.06,1
14:06:2025,12:40:39,26,50.529998,18.090938,45.49,0.01,0.46,11.06,2
14:06:2025,12:40:40,26,50.530059,18.090982,45.56,0.01,0.46,11.06,3
14:06:2025,12:40:41,26,50.530119,18.091029,45.63,0.01,0.46,11.06,4
14:06:2025,12:40:42,26,50.530176,18.091080,45.70,0.01,0.46,11.06,5
14:06:2025,12:40:43,25,50.530228,18.091142,45.77,0.01,0.46,11.06,6
14:06:2025,12:40:44,25,50.530273,18.091216,45.83,0.01,0.46,11.06,7
14:06:2025,12:40:45,25,50.530308,18.091300,45.87,0.01,0.46,11.06,8
14:06:2025,12:40:46,24,50.530332,18.091392,45.93,0.01,0.46,11.06,9
14:06:2025,12:40:47,24,50.530343,18.091486,45.98,0.01,0.46,11.06,10
14:06:2025,12:40:48,23,50.530340,18.091580,46.03,0.01,0.47,11.06,0
14:06:2025,12:40:49,23,50.530327,18.091670,46.08,0.01,0.47,11.06,1
14:06:2025,12:40:50,22,50.530304,18.091752,46.13,0.01,0.47,11.06,2
14:06:2025,12:40:51,22,50.530272,18.091823,46.16,0.01,0.47,11.06,3
14:06:2025,12:40:52,21,50.530233,18.091882,46.20,0.01,0.47,11.06,4
14:06:2025,12:40:53,21,50.530192,18.091934,46.25,0.01,0.47,11.06,5
14:06:2025,12:40:54,20,50.530150,18.091981,46.28,0.01,0.47,11.06,6
14:06:2025,12:40:55,19,50.530110,18.092027,46.32,0.01,0.47,11.06,7
14:06:2025,12:40:56,19,50.530071,18.092071,46.36,0.01,0.47,11.06,8
14:06:2025,12:40:57,18,50.530034,18.092115,46.36,0.02,0.93,11.06,9
14:06:2025,12:40:58,17,50.529998,18.092157,46.37,0.02,0.93,11.06,10
14:06:2025,12:40:59,17,50.529963,18.092199,46.39,0.02,0.93,11.07,0
14:06:2025,12:41:00,16,50.529930,18.092240,46.41,0.02,0.93,11.07,1
14:06:2025,12:41:01,16,50.529898,18.092279,46.39,0.04,1.86,11.07,2
14:06:2025,12:41:02,15,50.529867,18.092317,42.97,1.45,62.31,11.08,3
14:06:2025,12:41:03,15,50.529837,18.092356,39.29,2.94,115.52,11.11,4
14:06:2025,12:41:04,15,50.529806,18.092394,38.31,3.09,118.38,11.14,5
14:06:2025,12:41:05,15,50.529776,18.092432,38.05,4.12,156.77,11.17,6
14:06:2025,12:41:06,15,50.529746,18.092470,37.56,4.10,154.00,11.21,7
14:06:2025,12:41:07,15,50.529716,18.092510,36.67,4.57,167.59,11.26,8
14:06:2025,12:41:08,16,50.529686,18.092552,36.03,5.06,182.32,11.31,9
14:06:2025,12:41:09,16,50.529656,18.092594,35.68,5.22,186.25,11.36,10
14:06:2025,12:41:10,16,50.529626,18.092638,35.58,5.21,185.38,11.42,0
14:06:2025,12:41:11,16,50.529595,18.092685,35.50,5.21,184.96,11.47,1
14:06:2025,12:41:12,17,50.529564,18.092732,35.65,4.92,175.40,11.51,2
14:06:2025,12:41:13,17,50.529533,18.092781,35.38,5.49,194.24,11.56,3
14:06:2025,12:41:14,17,50.529503,18.092831,35.36,5.12,181.05,11.62,4
14:06:2025,12:41:15,18,50.529473,18.092883,35.06,5.57,195.29,11.67,5
14:06:2025,12:41:16,18,50.529444,18.092939,34.98,5.59,195.54,11.72,6
14:06:2025,12:41:17,18,50.529417,18.092998,34.99,5.56,194.55,11.78,7
14:06:2025,12:41:18,18,50.529393,18.093059,35.46,4.87,172.69,11.83,8
14:06:2025,12:41:19,18,50.529373,18.093124,35.56,4.77,169.63,11.87,9
14:06:2025,12:41:20,19,50.529356,18.093193,35.34,5.17,182.71,11.92,10
14:06:2025,12:41:21,19,50.529346,18.093267,340.00,0.08,27.20,0.98,0
14:06:2025,12:41:22,19,50.529343,18.093343,35.89,4.45,159.71,12.02,1
14:06:2025,12:41:23,19,50.529349,18.093419,35.74,4.69,167.62,12.07,2
14:06:2025,12:41:24,20,50.529365,18.093493,36.12,4.19,151.35,12.12,3
14:06:2025,12:41:25,20,50.529391,18.093561,35.93,4.45,159.89,12.16,4
14:06:2025,12:41:26,21,50.529426,18.093620,36.40,3.88,141.24,12.19,5
14:06:2025,12:41:27,21,50.529468,18.093672,36.45,3.86,140.70,12.23,6
14:06:2025,12:41:28,21,50.529513,18.093717,36.35,4.14,150.49,0.28,7
14:06:2025,12:41:29,22,50.529560,18.093759,36.52,3.89,142.07,12.32,8
14:06:2025,12:41:30,22,50.529609,18.093801,36.58,3.91,143.03,12.35,9
14:06:2025,12:41:31,22,50.529658,18.093843,36.67,3.82,140.08,12.39,10
14:06:2025,12:41:32,22,50.529707,18.093887,36.67,3.78,138.62,12.43,0
14:06:2025,12:41:33,23,50.529756,18.093934,37.15,3.19,118.51,12.46,1
14:06:2025,12:41:34,23,50.529803,18.093987,37.21,3.17,117.96,12.49,2
14:06:2025,12:41:35,23,50.529846,18.094048,37.31,0.06,2.24,0.53,3
14:06:2025,12:41:36,23,50.529882,18.094119,37.07,3.43,127.15,12.56,4
14:06:2025,12:41:37,23,50.529908,18.094201,36.98,3.43,126.85,12.60,5
14:06:2025,12:41:38,23,50.529923,18.094288,37.16,3.18,118.17,12.63,6
14:06:2025,12:41:39,22,50.529924,18.094377,37.23,3.13,116.53,12.67,7
14:06:2025,12:41:40,22,50.529912,18.094463,36.69,3.83,140.53,12.70,8
14:06:2025,12:41:41,22,50.529888,18.094544,36.62,3.83,140.26,12.73,9
14:06:2025,12:41:42,22,50.529858,18.094618,0.51,0.20,0.10,0.78,10
14:06:2025,12:41:43,22,50.529826,18.094690,35.19,5.46,192.14,12.83,0
14:06:2025,12:41:44,22,50.529792,18.094761,35.19,5.15,181.23,12.88,1
14:06:2025,12:41:45,22,50.529758,18.094831,35.19,5.31,186.86,12.94,2
14:06:2025,12:41:46,22,50.529723,18.094899,34.72,5.89,204.50,12.98,3
14:06:2025,12:41:47,22,50.529689,18.094970,35.01,5.32,186.26,13.03,4
14:06:2025,12:41:48,22,50.529655,18.095041,35.14,5.11,179.57,13.08,5
14:06:2025,12:41:49,22,50.529622,18.095113,352.00,0.01,3.52,0.14,6
14:06:2025,12:41:50,23,50.529588,18.095186,35.26,5.09,179.48,13.19,7
14:06:2025,12:41:51,23,50.529554,18.095261,34.97,5.48,191.64,13.24,8
14:06:2025,12:41:52,23,50.529521,18.095338,35.18,5.26,185.05,13.30,9
14:06:2025,12:41:53,23,50.529488,18.095415,35.07,5.27,184.82,13.34,10
14:06:2025,12:41:54,23,50.529455,18.095494,35.49,4.78,169.65,13.38,0
14:06:2025,12:41:55,24,50.529423,18.095573,35.14,5.26,184.84,13.43,1
14:06:2025,12:41:56,24,50.529390,18.095654,35.69,4.49,160.25,13.48,2
14:06:2025,12:41:57,24,50.529356,18.095735,35.10,5.47,192.00,13.53,3
14:06:2025,12:41:58,24,50.529323,18.095818,35.15,5.13,180.32,13.58,4
14:06:2025,12:41:59,24,50.529290,18.095899,35.43,4.77,169.01,13.64,5
14:06:2025,12:42:00,25,50.529255,18.095980,35.02,5.35,187.36,13.69,6
14:06:2025,12:42:01,25,50.529219,18.096061,35.10,5.42,190.25,13.73,7
14:06:2025,12:42:02,25,50.529182,18.096142,35.47,4.85,172.03,13.78,8
14:06:2025,12:42:03,25,50.529145,18.096223,35.28,5.03,177.46,13.83,9
14:06:2025,12:42:04,25,50.529109,18.096304,35.45,4.94,175.13,13.88,10
14:06:2025,12:42:05,25,50.529070,18.096387,36.61,4.89,179.03,13.93,0
14:06:2025,12:42:06,25,50.529032,18.096468,36.07,5.53,199.47,13.99,1
14:06:2025,12:42:07,26,50.528993,18.096551,36.49,4.75,173.33,14.03,2
14:06:2025,12:42:08,26,50.528955,18.096636,36.09,5.32,192.00,14.08,3
14:06:2025,12:42:09,26,50.528918,18.096721,36.47,4.69,171.05,14.12,4
14:06:2025,12:42:10,26,50.528880,18.096808,36.45,4.50,164.03,0.18,5
14:06:2025,12:42:11,26,50.528843,18.096894,36.20,4.93,178.47,14.23,6
14:06:2025,12:42:12,26,50.528806,18.096982,36.09,5.08,183.34,14.27,7
14:06:2025,12:42:13,27,50.528769,18.097069,36.19,4.90,177.34,14.32,8
14:06:2025,12:42:14,27,50.528732,18.097159,36.30,4.78,173.52,14.37,9
14:06:2025,12:42:15,27,50.528693,18.097248,36.34,4.60,167.17,14.40,10
14:06:2025,12:42:16,27,50.528651,18.097333,40.80,0.01,0.41,14.43,0
14:06:2025,12:42:17,26,50.528605,18.097409,41.77,0.01,0.42,14.49,1
14:06:2025,12:42:18,25,50.528552,18.097471,42.35,0.01,0.43,14.43,2
14:06:2025,12:42:19,25,50.528495,18.097514,42.81,0.01,0.43,14.43,3
14:06:2025,12:42:20,24,50.528435,18.097540,43.24,0.01,0.44,14.43,4
14:06:2025,12:42:21,23,50.528375,18.097547,43.53,0.01,0.44,14.43,5
14:06:2025,12:42:22,23,50.528316,18.097536,43.74,0.01,0.44,14.43,6
14:06:2025,12:42:23,22,50.528262,18.097511,43.96,0.01,0.45,14.43,7
14:06:2025,12:42:24,22,50.528211,18.097475,44.15,0.02,0.89,14.43,8
14:06:2025,12:42:25,21,50.528164,18.097434,44.31,0.02,0.89,14.43,9
14:06:2025,12:42:26,20,50.528121,18.097388,44.46,0.02,0.90,14.43,10
14:06:2025,12:42:28,19,50.528052,18.097276,44.72,0.02,0.90,14.43,1
14:06:2025,12:42:29,18,50.528032,18.097210,44.81,0.02,0.90,14.43,2
14:06:2025,12:42:30,18,50.528024,18.097141,44.91,0.02,0.90,14.43,3
14:06:2025,12:42:31,18,50.528029,18.097071,45.01,0.02,0.91,14.43,4
14:06:2025,12:42:32,17,50.528043,18.097005,45.10,0.02,0.91,14.43,5
14:06:2025,12:42:33,17,50.528060,18.096940,45.17,0.03,1.36,14.43,6
14:06:2025,12:42:34,17,50.528078,18.096878,45.20,0.05,2.27,14.43,7
14:06:2025,12:42:35,17,50.528097,18.096817,45.22,0.05,2.27,14.43,8
14:06:2025,12:42:36,17,50.528115,18.096757,44.20,0.73,32.27,14.43,9
14:06:2025,12:42:37,17,50.528133,18.096697,41.49,1.73,71.78,14.45,10
14:06:2025,12:42:38,17,50.528151,18.096635,39.53,2.50,98.83,14.48,0
14:06:2025,12:42:39,17,50.528167,18.096572,38.42,3.13,120.26,14.51,1
14:06:2025,12:42:40,17,50.528183,18.096507,38.06,3.06,116.47,14.54,2
14:06:2025,12:42:41,18,50.528199,18.096441,37.77,3.20,120.87,14.57,3
14:06:2025,12:42:42,18,50.528215,18.096374,38.01,2.73,103.77,14.60,4
14:06:2025,12:42:43,18,50.528229,18.096305,37.84,2.91,110.12,14.62,5
14:06:2025,12:42:44,18,50.528243,18.096235,38.23,2.46,94.05,14.65,6
14:06:2025,12:42:45,19,50.528256,18.096163,38.26,2.42,92.59,14.68,7
14:06:2025,12:42:46,19,50.528268,18.096091,37.70,2.93,110.47,14.71,8
14:06:2025,12:42:47,19,50.528279,18.096017,37.09,3.55,131.67,14.74,9
14:06:2025,12:42:48,19,50.528290,18.095942,35.79,4.95,177.17,14.79,10
14:06:2025,12:42:49,20,50.528299,18.095864,35.09,5.59,196.16,14.84,0
14:06:2025,12:42:50,21,50.528307,18.095784,34.54,6.21,214.50,14.89,1
14:06:2025,12:42:51,21,50.528315,18.095702,34.50,6.16,212.52,14.95,2
14:06:2025,12:42:52,22,50.528322,18.095616,34.93,5.35,186.88,15.01,3
14:06:2025,12:42:53,22,50.528327,18.095529,34.46,6.03,207.80,15.07,4
14:06:2025,12:42:54,23,50.528331,18.095439,34.41,6.13,210.94,15.12,5
14:06:2025,12:42:55,23,50.528334,18.095346,34.61,5.85,202.47,15.19,6
14:06:2025,12:42:56,24,50.528335,18.095253,34.87,5.39,187.95,15.24,7
14:06:2025,12:42:57,24,50.528336,18.095157,34.58,5.91,204.37,15.29,8
14:06:2025,12:42:58,25,50.528335,18.095059,35.18,5.06,178.02,15.34,9
14:06:2025,12:42:59,25,50.528334,18.094959,34.91,5.58,194.80,15.40,10
14:06:2025,12:43:00,25,50.528334,18.094859,35.52,4.69,166.59,15.45,0
14:06:2025,12:43:01,26,50.528335,18.094756,35.32,4.93,174.13,15.49,1
14:06:2025,12:43:02,26,50.528336,18.094653,35.20,5.25,184.81,15.55,2
14:06:2025,12:43:03,26,50.528337,18.094549,35.49,4.99,177.10,15.59,3
14:06:2025,12:43:04,26,50.528339,18.094444,35.48,5.02,178.11,15.63,4
14:06:2025,12:43:05,26,50.528342,18.094339,36.74,4.93,181.13,15.68,5
14:06:2025,12:43:06,26,50.528347,18.094234,41.37,0.01,0.42,15.68,6
14:06:2025,12:43:07,26,50.528356,18.094130,42.17,0.01,0.43,15.68,7
14:06:2025,12:43:08,26,50.528371,18.094030,42.69,0.01,0.43,15.68,8
14:06:2025,12:43:09,25,50.528396,18.093935,43.11,0.01,0.44,15.68,9
14:06:2025,12:43:10,25,50.528430,18.093849,43.44,0.01,0.44,15.68,10
14:06:2025,12:43:11,25,50.528470,18.093769,43.76,0.01,0.44,15.68,0
14:06:2025,12:43:12,25,50.528513,18.093694,44.00,0.01,0.45,15.68,1
14:06:2025,12:43:13,25,50.528553,18.093619,44.20,0.01,0.45,15.68,2
14:06:2025,12:43:14,25,50.528590,18.093539,44.38,0.01,0.45,15.68,3
14:06:2025,12:43:15,24,50.528619,18.093453,44.52,0.01,0.45,15.68,4
14:06:2025,12:43:16,24,50.528638,18.093361,44.67,0.01,0.45,15.68,5
14:06:2025,12:43:17,24,50.528648,18.093268,44.80,0.01,0.45,15.68,6
14:06:2025,12:43:18,24,50.528652,18.093173,94.00,1.00,94.00,68.00,7
14:06:2025,12:43:19,23,50.528652,18.093079,45.02,0.02,0.91,15.68,8
14:06:2025,12:43:20,23,50.528648,18.092986,45.10,0.03,1.36,15.68,9
14:06:2025,12:43:21,23,50.528642,18.092894,45.16,0.03,1.36,15.68,10
14:06:2025,12:43:22,23,50.528637,18.092803,45.22,0.04,1.82,15.68,0
14:06:2025,12:43:23,22,50.528632,18.092714,45.24,0.05,2.27,15.68,1
14:06:2025,12:43:24,22,50.528624,18.092627,45.22,0.07,3.17,15.68,2
14:06:2025,12:43:25,22,50.528617,18.092541,44.59,0.38,16.95,15.69,3
14:06:2025,12:43:26,21,50.528610,18.092455,43.14,0.83,35.81,15.70,4
14:06:2025,12:43:27,21,50.528604,18.092370,40.26,2.53,101.86,15.71,5
14:06:2025,12:43:28,22,50.528597,18.092284,37.32,4.53,169.07,15.75,6
14:06:2025,12:43:29,22,50.528590,18.092196,34.67,7.18,248.94,15.81,7
14:06:2025,12:43:30,23,50.528584,18.092107,33.49,8.20,274.62,15.88,8
14:06:2025,12:43:31,23,50.528577,18.092015,33.86,7.29,246.84,15.96,9
14:06:2025,12:43:33,24,50.528572,18.091921,33.54,7.57,253.90,16.02,10
14:06:2025,12:43:34,25,50.528568,18.091824,34.16,6.59,225.12,16.09,0
14:06:2025,12:43:35,25,50.528565,18.091724,33.96,6.77,229.91,16.16,1
14:06:2025,12:43:35,26,50.528563,18.091623,34.18,6.64,226.96,16.22,2
14:06:2025,12:43:36,26,50.528564,18.091519,34.65,5.87,203.40,16.28,3
14:06:2025,12:43:37,27,50.528567,18.091414,34.52,6.20,214.03,16.34,4
14:06:2025,12:43:38,27,50.528572,18.091306,34.49,6.19,213.50,16.38,5
14:06:2025,12:43:39,27,50.528579,18.091197,39.71,0.01,0.40,16.42,6
14:06:2025,12:43:40,27,50.528593,18.091090,40.87,0.01,0.42,16.42,7
14:06:2025,12:43:41,27,50.528613,18.090985,41.75,0.01,0.42,16.42,8
14:06:2025,12:43:42,27,50.528640,18.090885,42.31,0.01,0.43,16.42,9
14:06:2025,12:43:43,27,50.528674,18.090790,42.78,0.01,0.43,16.42,10
14:06:2025,12:43:44,27,50.528714,18.090701,43.15,0.01,0.44,16.42,0
14:06:2025,12:43:45,27,50.528761,18.090619,43.50,0.01,0.44,16.42,1
14:06:2025,12:43:46,27,50.528814,18.090547,43.78,0.01,0.44,16.42,2
14:06:2025,12:43:47,27,50.528871,18.090485,44.00,0.01,0.45,16.42,3
14:06:2025,12:43:48,27,50.528933,18.090437,44.20,0.01,0.45,16.42,4
14:06:2025,12:43:49,27,50.528999,18.090406,44.36,0.01,0.45,16.42,5
14:06:2025,12:43:50,27,50.529068,18.090395,44.52,0.01,0.45,16.42,6
14:06:2025,12:43:51,27,50.529135,18.090405,44.67,0.01,0.45,16.42,7
14:06:2025,12:43:52,26,50.529200,18.090433,44.83,0.01,0.47,42.00,8
14:06:2025,12:43:53,26,50.529263,18.090472,44.95,0.01,0.46,16.42,9
14:06:2025,12:43:54,26,50.529323,18.090515,45.06,0.01,0.46,16.42,10
14:06:2025,12:43:55,26,50.529384,18.090557,45.17,0.01,0.46,16.42,0
14:06:2025,12:43:56,26,50.529445,18.090597,45.28,0.01,0.46,16.42,1
14:06:2025,12:43:57,26,50.529506,18.090637,45.37,0.01,0.46,16.42,2
14:06:2025,12:43:58,26,50.529568,18.090676,45.46,0.01,0.46,16.42,3
14:06:2025,12:43:59,26,50.529629,18.090715,45.54,0.01,0.46,16.42,4
14:06:2025,12:44:00,26,50.529690,18.090754,45.60,0.01,0.46,16.42,5
14:06:2025,12:44:01,26,50.529751,18.090794,45.67,0.01,0.46,16.43,6
14:06:2025,12:44:02,26,50.529812,18.090834,45.75,0.01,0.46,16.43,7
14:06:2025,12:44:03,26,50.529872,18.090874,45.81,0.01,0.47,16.43,8
14:06:2025,12:44:04,26,50.529932,18.090915,45.87,0.01,0.47,16.43,9
14:06:2025,12:44:05,26,50.529992,18.090955,45.90,0.02,0.93,16.43,10
14:06:2025,12:44:06,26,50.530052,18.090996,45.93,0.02,0.93,16.43,0
14:06:2025,12:44:07,25,50.530111,18.091039,45.98,0.02,0.93,16.43,1
14:06:2025,12:44:08,25,50.530168,18.091089,46.01,0.02,0.93,16.43,2
14:06:2025,12:44:09,25,50.530221,18.091146,46.03,0.03,1.39,16.43,3
14:06:2025,12:44:11,25,50.530268,18.091213,46.05,0.03,1.39,16.43,4
14:06:2025,12:44:12,25,50.530307,18.091292,46.07,0.03,1.39,16.43,5
14:06:2025,12:44:12,24,50.530335,18.091379,46.10,0.03,1.39,16.43,6
14:06:2025,12:44:13,24,50.530349,18.091472,46.10,0.04,1.85,16.43,7
14:06:2025,12:44:14,23,50.530350,18.091565,45.99,0.09,4.15,16.43,8
14:06:2025,12:44:15,23,50.530338,18.091655,44.83,0.53,23.77,16.43,9
14:06:2025,12:44:16,22,50.530315,18.091736,42.15,1.82,76.72,16.45,10
14:06:2025,12:44:17,22,50.530283,18.091807,40.65,1.99,80.90,16.46,0
14:06:2025,12:44:18,22,50.530244,18.091872,36.05,2.78,100.22,16.49,1
14:06:2025,12:44:19,22,50.530203,18.091933,36.93,5.08,187.61,16.54,2
14:06:2025,12:44:20,22,50.530161,18.091993,34.11,7.65,260.95,16.61,3
14:06:2025,12:44:21,23,50.530120,18.092052,32.69,8.90,290.95,16.69,4
14:06:2025,12:44:22,23,50.530076,18.092111,31.95,9.55,305.13,16.77,5
14:06:2025,12:44:23,24,50.530031,18.092170,31.58,9.76,308.23,16.84,6
14:06:2025,12:44:24,24,50.529983,18.092229,30.02,11.93,358.16,16.93,7
14:06:2025,12:44:25,25,50.529934,18.092287,30.05,11.61,348.90,17.03,8
14:06:2025,12:44:26,25,50.529883,18.092345,301.00,0.69,207.69,0.14,9
14:06:2025,12:44:27,25,50.529831,18.092404,30.70,10.85,333.11,17.24,10
14:06:2025,12:44:28,26,50.529778,18.092464,30.90,10.58,326.94,17.33,0
14:06:2025,12:44:29,26,50.529724,18.092527,30.95,10.55,326.54,17.42,1
14:06:2025,12:44:30,27,50.529671,18.092591,30.96,10.72,331.91,17.51,2
14:06:2025,12:44:31,27,50.529619,18.092658,31.20,10.46,326.37,17.62,3
14:06:2025,12:44:32,27,50.529567,18.092728,31.31,10.34,323.76,17.71,4
14:06:2025,12:44:33,27,50.529517,18.092803,31.43,10.28,323.12,17.80,5
14:06:2025,12:44:34,28,50.529470,18.092885,31.72,9.92,314.66,0.89,6
14:06:2025,12:44:35,28,50.529427,18.092972,31.68,10.09,319.67,17.97,7
14:06:2025,12:44:36,28,50.529389,18.093067,31.61,10.36,327.50,18.05,8
14:06:2025,12:44:37,27,50.529360,18.093168,39.73,0.01,0.40,18.05,9
14:06:2025,12:44:38,27,50.529343,18.093273,40.85,0.01,0.42,18.05,10
14:06:2025,12:44:39,26,50.529340,18.093378,41.58,0.01,0.42,18.06,0
14:06:2025,12:44:40,26,50.529352,18.093478,42.12,0.01,0.43,18.06,1
14:06:2025,12:44:41,25,50.529376,18.093570,42.56,0.01,0.43,18.06,2
14:06:2025,12:44:42,25,50.529413,18.093651,42.92,0.01,0.44,18.06,3
14:06:2025,12:44:43,24,50.529459,18.093714,43.28,0.01,0.44,18.06,4
14:06:2025,12:44:44,24,50.529509,18.093767,43.54,0.01,0.44,18.06,5
14:06:2025,12:44:45,23,50.529561,18.093814,43.77,0.01,0.45,18.06,6
14:06:2025,12:44:46,23,50.529614,18.093857,43.98,0.01,0.45,18.06,7
14:06:2025,12:44:47,23,50.529667,18.093898,44.13,0.01,0.45,18.06,8
14:06:2025,12:44:48,23,50.529717,18.093942,44.29,0.01,0.45,18.06,9
14:06:2025,12:44:49,22,50.529766,18.093988,44.44,0.02,0.90,18.06,10
14:06:2025,12:44:50,22,50.529812,18.094039,44.56,0.02,0.90,18.06,0
14:06:2025,12:44:51,22,50.529855,18.094097,44.67,0.02,0.90,18.06,1
14:06:2025,12:44:52,21,50.529889,18.094165,44.78,0.02,0.90,18.06,2
14:06:2025,12:44:53,21,50.529911,18.094241,44.88,0.02,0.91,18.06,3
14:06:2025,12:44:54,20,50.529920,18.094320,44.98,0.02,0.91,18.06,4
14:06:2025,12:44:55,19,50.529916,18.094397,45.07,0.02,0.91,18.06,5
14:06:2025,12:44:56,18,50.529901,18.094469,45.15,0.02,0.91,18.06,6
14:06:2025,12:44:57,18,50.529881,18.094534,45.23,2.00,90.46,0.06,7
14:06:2025,12:44:58,17,50.529860,18.094595,45.29,0.02,0.91,18.06,8
14:06:2025,12:44:59,16,50.529837,18.094652,45.34,0.03,1.37,18.06,9
14:06:2025,12:45:00,15,50.529815,18.094706,44.92,0.35,15.73,18.06,10
14:06:2025,12:45:01,15,50.529792,18.094759,41.07,1.92,78.86,18.08,0
14:06:2025,12:45:02,15,50.529770,18.094810,40.16,1.92,77.11,18.10,1
14:06:2025,12:45:03,15,50.529747,18.094860,38.51,2.99,115.15,18.13,2
14:06:2025,12:45:04,15,50.529725,18.094910,37.63,3.50,131.71,18.16,3
14:06:2025,12:45:05,15,50.529703,18.094960,37.16,3.73,138.61,18.19,4
14:06:2025,12:45:06,15,50.529680,18.095010,36.51,4.12,150.43,18.24,5
14:06:2025,12:45:07,16,50.529657,18.095062,36.04,4.46,160.74,18.28,6
14:06:2025,12:45:08,16,50.529633,18.095115,35.85,4.54,162.77,18.33,7
14:06:2025,12:45:09,16,50.529610,18.095170,35.90,4.31,154.74,18.37,8
14:06:2025,12:45:10,17,50.529587,18.095225,35.74,4.59,164.05,18.41,9
14:06:2025,12:45:11,17,50.529563,18.095282,35.86,4.33,155.28,18.45,10
14:06:2025,12:45:12,17,50.529540,18.095340,35.90,4.28,153.66,18.49,0
14:06:2025,12:45:13,17,50.529516,18.095399,35.50,0.71,25.20,0.54,1
14:06:2025,12:45:14,18,50.529492,18.095460,35.62,4.54,161.72,18.59,2
14:06:2025,12:45:15,18,50.529467,18.095522,36.13,3.98,143.80,18.63,3
14:06:2025,12:45:16,18,50.529443,18.095584,36.64,3.40,124.58,18.67,4
14:06:2025,12:45:17,18,50.529419,18.095647,36.66,3.54,129.78,18.70,5
14:06:2025,12:45:18,18,50.529395,18.095710,31.12,2.33,72.52,18.74,6
14:06:2025,12:45:19,19,50.529370,18.095774,37.78,3.34,126.19,18.78,7
14:06:2025,12:45:20,19,50.529345,18.095837,37.37,3.81,142.39,18.81,8
14:06:2025,12:45:21,19,50.529320,18.095900,37.82,3.27,123.68,18.85,9
14:06:2025,12:45:22,19,50.529294,18.095964,37.45,3.58,134.08,18.88,10
14:06:2025,12:45:23,19,50.529268,18.096030,37.31,3.57,133.20,18.92,0
14:06:2025,12:45:24,19,50.529241,18.096097,37.20,3.78,140.62,18.95,1
14:06:2025,12:45:25,20,50.529215,18.096163,37.11,3.66,135.83,19.00,2
14:06:2025,12:45:26,20,50.529187,18.096230,36.78,4.08,150.07,19.04,3
14:06:2025,12:45:27,20,50.529158,18.096297,36.80,4.05,149.05,19.07,4
14:06:2025,12:45:28,20,50.529130,18.096363,37.19,3.53,131.29,19.11,5
14:06:2025,12:45:29,20,50.529100,18.096430,37.07,3.58,132.72,19.15,6
14:06:2025,12:45:30,20,50.529070,18.096497,36.22,4.58,165.89,19.20,7
14:06:2025,12:45:31,21,50.529039,18.096565,36.13,4.68,169.10,19.24,8
14:06:2025,12:45:32,21,50.529009,18.096633,36.00,4.73,170.29,19.28,9
14:06:2025,12:45:33,21,50.528978,18.096703,35.54,5.27,187.30,19.33,10
14:06:2025,12:45:34,21,50.528947,18.096773,35.35,5.27,186.30,19.37,0
14:06:2025,12:45:35,22,50.528916,18.096845,35.41,5.26,186.26,19.42,1
14:06:2025,12:45:36,22,50.528886,18.096919,35.69,4.76,169.89,19.47,2
14:06:2025,12:45:37,22,50.528855,18.096993,35.76,63.00,2252.65,53.00,3
14:06:2025,12:45:38,23,50.528822,18.097066,35.91,4.51,161.96,19.58,4
14:06:2025,12:45:39,23,50.528787,18.097138,35.49,5.09,180.65,19.62,5
14:06:2025,12:45:40,23,50.528750,18.097208,35.80,4.61,165.04,19.67,6
14:06:2025,12:45:41,23,50.528710,18.097276,35.96,4.51,162.19,19.71,7
14:06:2025,12:45:43,23,50.528668,18.097342,35.94,4.60,165.33,19.77,8
14:06:2025,12:45:43,23,50.528621,18.097400,35.77,4.70,168.13,19.81,9
14:06:2025,12:45:44,23,50.528570,18.097450,36.08,4.36,157.32,19.85,10
14:06:2025,12:45:45,24,50.528516,18.097489,35.83,4.59,164.47,19.90,0
14:06:2025,12:45:46,24,50.528458,18.097516,36.26,4.07,147.59,19.94,1
14:06:2025,12:45:47,23,50.528399,18.097530,36.19,4.11,148.75,19.98,2
14:06:2025,12:45:48,23,50.528339,18.097530,36.09,4.33,156.28,20.02,3
14:06:2025,12:45:49,23,50.528280,18.097516,35.97,4.50,161.87,20.07,4
14:06:2025,12:45:50,23,50.528223,18.097491,36.12,4.17,150.63,20.12,5
14:06:2025,12:45:51,23,50.528170,18.097452,36.06,4.32,155.79,20.16,6
14:06:2025,12:45:52,23,50.528119,18.097402,35.60,4.93,175.52,20.20,7
14:06:2025,12:45:53,23,50.528076,18.097339,36.09,4.23,152.67,20.25,8
14:06:2025,12:45:54,23,50.528042,18.097265,36.04,4.30,154.98,20.30,9
14:06:2025,12:45:55,23,50.528021,18.097180,35.57,4.92,175.01,20.34,10
14:06:2025,12:45:56,23,50.528018,18.097088,36.01,4.22,151.97,20.39,0
14:06:2025,12:45:57,24,50.528034,18.096999,36.03,4.31,155.30,20.43,1
14:06:2025,12:45:58,24,50.528057,18.096913,36.22,3.96,143.44,20.47,2
